1,2.492
2,2.164
3,2.164
4,23.186
5,2.503
6,2.164
7,8.984
8,6.82
9,2.164
10,2.492
11,2.164
12,2.164
13,9.176
14,23.804
15,2.164
16,2.424
17,2.164
18,4.328
19,2.164
20,311.816
21,8.479
22,2.424
23,24.324
24,8.656
25,118.273
26,2.164
27,58.889
28,2.164
29,9.559
30,9.609
31,7.471
32,208.868
33,2.424
34,20.064
35,17.572
36,2.164
37,204.095
38,2.492
39,204.678
40,4.328
41,34.156
42,16.051
43,4.328
44,6.82
45,2.164
46,13.654
47,2.164
48,10.82
49,6.492
50,222.57
51,71.204
52,2.164
53,2.164
54,100.547
55,2.164
56,292.843
57,2.164
58,208.792
59,2.424
60,4.328
61,11.148
62,6.492
63,2.164
64,4.328
65,288.428
66,2.164
67,19.996
68,4.328
69,4.588
70,2.164
71,12.984
72,106.622
73,6.831
74,2.164
75,15.668
76,49.315
77,41.366
78,11.72
79,4.328
80,2.164
81,2.164
82,6.492
83,11.6
84,117.174
85,49.833
86,2.424
87,81.645
88,5.836
89,2.164
90,2.492
91,4.588
92,2.424
93,9.255
94,18.431
95,95.005
96,29.933
97,22.42
98,15.408
99,52.785
100,41.115
101,11.679
102,2.424
103,2.164
104,22.475
105,9.244
106,181.707
107,2.164
108,52.629
109,2.164
110,8.656
111,4.328
112,4.328
113,18.594
114,4.588
115,22.94
116,2.424
117,15.408
118,283.053
119,175.038
120,215.036
121,8.807
122,4.984
123,46.071
124,19.815
125,2.164
126,9.176
127,4.588
128,82.254
129,2.424
130,2.164
131,2.164
132,265.93
133,7.056
134,2.164
135,84.099
136,2.164
137,4.926
138,64.78
139,34.864
140,7.419
141,13.545
142,81.765
143,31.896
144,52.802
145,37.857
146,81.614
147,38.834
148,2.164
149,239.065
150,2.164
151,170.801
152,2.503
153,4.98
154,4.848
155,2.424
156,2.164
157,92.52
158,11.08
159,105.115
160,2.164
161,2.164
162,108.246
163,2.164
164,4.328
165,8.916
166,13.57
167,22.825
168,4.328
169,11.668
170,28.588
171,253.177
172,2.164
173,213.226
174,115.13
175,43.656
176,22.16
177,2.164
178,2.164
179,2.164
180,2.164
181,2.164
182,8.656
183,80.101
184,15.408
185,2.164
186,2.164
187,51.344
188,2.164
189,4.328
190,35.811
191,11.408
192,37.906
193,4.588
194,2.164
195,123.646
196,4.328
197,9.176
198,2.164
199,38.776
200,67.384
201,18.16
202,4.654
203,30.776
204,2.424
205,2.492
206,40.388
207,2.164
208,208.969
209,129.299
210,122.277
211,120.573
212,5.955
213,3.791
214,51.845
215,160.654
216,94.244
217,9.176
218,2.164
219,20.324
220,136.939
221,2.424
222,2.164
223,26.488
224,17.832
225,4.328
226,253.443
227,91.955
228,2.164
229,73.388
230,4.328
231,6.752
232,2.424
233,69.377
234,6.752
235,98.645
236,33.722
237,39.302
238,76.68
239,42.734
240,8.982
241,151.022
242,6.752
243,18.318
244,2.164
245,2.424
246,4.328
247,9.176
248,2.164
249,4.588
250,2.164
251,155.555
252,2.492
253,2.424
254,111.698
255,130.033
256,4.328
257,30.148
258,2.49
259,13.189
260,88.92
261,15.736
262,2.164
263,2.164
264,42.156
265,2.164
266,8.656
267,2.164
268,2.164
269,2.164
270,2.503
271,75.852
272,27.052
273,11.34
274,144.94
275,2.164
276,8.916
277,2.424
278,2.164
279,6.492
280,17.9
281,4.588
282,15.408
283,2.164
284,11.666
285,2.424
286,29.511
287,2.164
288,6.492
289,2.164
290,4.588
291,4.656
292,2.164
293,4.609
294,2.164
295,7.077
296,80.703
297,71.979
298,44.774
299,6.752
300,203.214
301,2.424
302,71.536
303,14.16
304,32.136
305,2.164
306,4.588
307,2.164
308,4.328
309,6.492
310,18.461
311,13.764
312,2.164
313,86.874
314,32.069
315,34.61
316,37.005
317,6.492
318,61.206
319,4.667
320,2.492
321,2.164
322,2.164
323,2.424
324,133.941
325,2.424
326,75.862
327,2.164
328,49.366
329,2.164
330,10.82
331,2.164
332,2.164
333,6.728
334,2.164
335,49.453
336,9.323
337,2.164
338,260.955
339,122.221
340,2.164
341,2.164
342,4.588
343,2.164
344,2.164
345,126.173
346,288.229
347,83.781
348,4.328
349,219.542
350,2.424
351,2.424
352,240.347
353,2.164
354,2.164
355,2.424
356,11.146
357,2.424
358,11.447
359,2.424
360,4.654
361,2.164
362,2.164
363,20.526
364,2.164
365,2.164
366,2.164
367,8.656
368,2.164
369,9.445
370,33.363
371,2.164
372,29.136
373,4.656
374,2.164
375,157.209
376,2.164
377,6.492
378,24.81
379,2.492
380,75.757
381,248.193
382,2.164
383,2.164
384,2.164
385,28.263
386,6.752
387,2.164
388,2.164
389,2.164
390,2.492
391,6.492
392,2.164
393,136.677
394,2.164
395,2.164
396,2.164
397,2.424
398,2.164
399,4.328
400,2.164
401,17.9
402,2.164
403,6.492
404,2.164
405,2.164
406,12.006
407,11.938
408,12.984
409,2.164
410,2.424
411,2.424
412,4.588
413,68.471
414,2.164
415,4.98
416,2.164
417,4.848
418,4.848
419,2.164
420,2.164
421,2.424
422,2.164
423,4.328
424,2.164
425,2.424
426,2.424
427,2.424
428,2.164
429,280.084
430,174.991
431,2.164
432,2.164
433,2.164
434,51.09
435,2.164
436,17.887
437,2.164
438,160.238
439,2.492
440,2.164
441,2.164
442,2.164
443,2.164
444,2.49
445,4.848
446,20.582
447,6.492
448,11.208
449,2.164
450,2.164
451,2.164
452,2.164
453,9.242
454,2.424
455,94.685
456,64.436
457,10.82
458,9.504
459,25.567
460,2.164
461,2.164
462,175.542
463,62.253
464,20.376
465,2.164
466,4.328
467,6.752
468,54.335
469,8.916
470,4.328
471,37.941
472,33.494
473,2.424
474,2.164
475,13.409
476,252.172
477,2.164
478,2.164
479,2.424
480,10.82
481,2.164
482,4.328
483,42.126
484,9.672
485,2.164
486,2.424
487,2.164
488,18.239
489,4.328
490,40.84
491,2.492
492,2.424
493,2.424
494,2.164
495,2.49
496,152.13
497,129.064
498,2.164
499,40.232
500,4.588
501,4.328
502,4.328
503,2.164
504,230.189
505,2.164
506,2.164
507,2.424
508,2.164
509,4.588
510,2.424
511,2.164
512,2.164
513,2.164
514,2.164
515,2.164
516,295.706
517,2.164
518,11.08
519,2.424
520,2.164
521,2.164
522,2.424
523,2.164
524,84.828
525,6.752
526,4.753
527,2.424
528,54.495
529,96.836
530,64.405
531,2.164
532,24.064
533,2.164
534,2.164
535,10.82
536,101.527
537,6.492
538,71.586
539,18.171
540,15.747
541,34.517
542,4.328
543,2.164
544,2.164
545,4.328
546,29.658
547,2.164
548,30.416
549,48.314
550,2.164
551,2.164
552,4.328
553,2.492
554,2.164
555,28.925
556,27.097
557,30.95
558,2.164
559,179.181
560,125.98
561,4.328
562,2.164
563,4.848
564,4.984
565,4.328
566,4.93
567,32.2
568,19.027
569,34.452
570,4.656
571,29.525
572,81.67
573,2.424
574,2.164
575,226.202
576,18.213
577,2.492
578,69.405
579,2.164
580,2.164
581,4.588
582,35.483
583,2.164
584,15.815
585,261.121
586,2.164
587,4.328
588,4.916
589,4.328
590,100.248
591,83.366
592,4.328
593,216.126
594,92.408
595,20.489
596,2.164
597,2.329
598,7.012
599,32.234
600,2.164
601,2.164
602,196.538
603,11.34
604,39.163
605,40.724
606,3.711
607,2.164
608,15.408
609,9.436
610,9.176
611,8.916
612,2.164
613,4.328
614,2.424
615,2.164
616,2.164
617,2.164
618,11.159
619,2.164
620,7.012
621,49.37
622,4.328
623,2.164
624,80.227
625,50.904
626,4.328
627,2.164
628,2.424
629,30.568
630,2.164
631,2.424
632,2.164
633,44.601
634,11.474
635,2.492
636,2.164
637,6.82
638,8.984
639,2.164
640,262.332
641,4.328
642,47.94
643,4.328
644,2.164
645,2.164
646,4.588
647,22.748
648,2.164
649,2.164
650,13.514
651,2.164
652,23.762
653,4.654
654,2.424
655,2.164
656,2.424
657,11.994
658,4.328
659,2.164
660,2.164
661,2.164
662,2.424
663,2.164
664,2.424
665,2.164
666,7.43
667,128.202
668,2.164
669,47.001
670,6.752
671,8.995
672,2.164
673,28.98
674,22.16
675,234.621
676,24.98
677,9.504
678,104.629
679,296.921
680,2.164
681,11.159
682,4.456
683,2.164
684,4.328
685,2.164
686,157.245
687,19.533
688,4.328
689,2.503
690,11.148
691,2.503
692,9.556
693,4.889
694,2.164
695,2.164
696,11.408
697,6.492
698,2.164
699,2.164
700,4.598
701,108.34
702,9.244
703,2.164
704,2.503
705,2.164
706,4.328
707,15.928
708,2.164
709,4.588
710,30.506
711,94.712
712,2.164
713,23.142
714,1.782
715,8.656
716,221.78
717,6.492
718,2.424
719,63.666
720,2.164
721,4.328
722,2.164
723,17.312
724,4.858
725,8.686
726,4.564
727,2.164
728,82.167
729,4.182
730,2.164
731,2.164
732,267.229
733,2.164
734,2.164
735,2.164
736,224.435
737,2.164
738,243.927
739,2.164
740,2.424
741,7.157
742,2.164
743,2.164
744,3.203
745,8.892
746,2.164
747,2.164
748,2.164
749,2.424
750,32.331
751,6.752
752,2.164
753,274.688
754,274.784
755,2.492
756,258.974
757,4.328
758,2.164
759,127.359
760,6.818
761,2.164
762,2.164
763,2.424
764,4.328
765,2.424
766,2.164
767,8.656
768,24.584
769,75.948
770,20.471
771,35.705
772,4.656
773,2.492
774,22.816
775,105.439
776,178.814
777,295.354
778,2.164
779,2.164
780,32.304
781,32.044
782,2.164
783,60.175
784,91.216
785,4.328
786,2.164
787,119.232
788,6.492
789,2.164
790,2.49
791,295.371
792,115.473
793,7.327
794,2.164
795,2.424
796,2.503
797,18.092
798,2.492
799,2.164
800,2.424
801,44.051
802,39.281
803,11.34
804,2.164
805,4.588
806,2.424
807,6.82
808,2.164
809,21.092
810,11.146
811,2.164
812,4.328
813,94.507
814,4.328
815,2.164
816,2.164
817,51.493
818,2.164
819,183.459
820,2.164
821,148.354
822,267.925
823,13.244
824,187.785
825,179.754
826,36.399
827,2.424
828,2.164
829,140.532
830,2.164
831,104.101
832,38.232
833,147.834
834,42.371
835,49.422
836,57.309
837,9.57
838,15.736
839,46.76
840,60.836
841,11.08
842,4.328
843,4.328
844,115.096
845,74.908
846,2.492
847,2.164
848,8.656
849,272.335
850,2.164
851,2.164
852,193.68
853,2.164
854,2.164
855,186.666
856,11.159
857,2.492
858,2.164
859,2.164
860,30.745
861,22.014
862,2.164
863,123.193
864,74.842
865,2.164
866,316.672
867,2.164
868,4.328
869,2.424
870,58.781
871,2.164
872,6.492
873,11.734
874,2.164
875,6.818
876,2.424
877,2.164
878,45.277
879,2.164
880,2.164
881,18.42
882,2.164
883,4.328
884,20.132
885,2.164
886,2.164
887,2.164
888,2.164
889,12.984
890,13.504
891,8.916
892,4.588
893,44.901
894,2.465
895,4.889
896,15.668
897,299.902
898,30.103
899,9.775
900,2.164
901,158.385
902,117.846
903,104.891
904,8.916
905,2.164
906,2.164
907,114.574
908,6.492
909,93.09
910,12.645
911,2.164
912,144.125
913,2.164
914,2.164
915,20.557
916,2.164
917,2.503
918,6.752
919,290.524
920,56.384
921,2.492
922,2.164
923,2.164
924,2.164
925,11.408
926,74.122
927,2.424
928,2.164
929,2.164
930,11.944
931,63.549
932,2.164
933,77.209
934,20.499
935,2.49
936,2.492
937,6.492
938,2.164
939,2.164
940,58.992
941,2.164
942,2.164
943,73.258
944,9.233
945,4.328
946,197.615
947,108.48
948,10.82
949,8.656
950,2.164
951,99.114
952,38.612
953,36.058
954,4.328
955,2.164
956,4.328
957,2.164
958,2.164
959,2.164
960,182.135
961,2.164
962,6.752
963,2.164
964,82.228
965,4.588
966,2.424
967,4.821
968,2.164
969,5.93
970,7.08
971,58.548
972,2.424
973,11.08
974,2.164
975,2.164
976,2.492
977,299.798
978,208.397
979,79.029
980,2.164
981,32.263
982,2.164
983,63.55
984,4.328
985,2.164
986,2.49
987,6.492
988,4.588
989,81.148
990,121.727
991,55.395
992,31.64
993,8.656
994,4.629
995,17.572
996,2.164
997,2.164
998,17.939
999,145.611
1000,24.39
1001,2.164
1002,87.652
1003,2.424
1004,67.637
1005,2.164
1006,9.186
1007,2.424
1008,77.704
1009,10.82
1010,8.984
1011,2.164
1012,2.164
1013,44.514
1014,24.772
1015,6.657
1016,45.903
1017,4.328
1018,64.116
1019,2.164
1020,2.164
1021,2.164
1022,2.164
1023,8.916
1024,15.668
1025,6.492
1026,2.492
1027,14.224
1028,6.82
1029,25.602
1030,238.049
1031,30.301
1032,32.99
1033,2.424
1034,2.424
1035,2.164
1036,2.492
1037,2.164
1038,2.164
1039,2.164
1040,2.164
1041,52.936
1042,48.269
1043,2.164
1044,2.424
1045,4.328
1046,25.582
1047,9.255
1048,4.784
1049,2.492
1050,224.776
1051,2.492
1052,2.164
1053,2.164
1054,4.588
1055,36.033
1056,22.201
1057,2.164
1058,140.308
1059,4.656
1060,2.164
1061,102.0
1062,2.164
1063,38.253
1064,10.82
1065,2.164
1066,98.179
1067,14.131
1068,50.8
1069,2.164
1070,179.161
1071,69.82
1072,101.742
1073,2.164
1074,2.164
1075,153.207
1076,13.572
1077,42.484
1078,15.928
1079,2.164
1080,42.664
1081,2.164
1082,39.212
1083,14.065
1084,49.904
1085,2.164
1086,54.589
1087,21.968
1088,2.164
1089,110.678
1090,6.492
1091,28.159
1092,2.164
1093,78.087
1094,2.424
1095,4.328
1096,11.418
1097,9.254
1098,4.328
1099,48.451
1100,2.164
1101,18.612
1102,2.164
1103,33.636
1104,2.164
1105,2.424
1106,4.328
1107,2.492
1108,2.424
1109,11.146
1110,2.492
1111,166.134
1112,2.164
1113,51.796
1114,66.537
1115,2.164
1116,7.08
1117,318.0
1118,7.078
1119,2.164
1120,2.164
1121,6.752
1122,2.164
1123,8.656
1124,2.164
1125,2.49
1126,2.164
1127,10.82
1128,8.656
1129,16.323
1130,2.164
1131,2.424
1132,4.656
1133,2.164
1134,4.328
1135,7.012
1136,2.424
1137,2.164
1138,19.085
1139,2.164
1140,2.164
1141,11.859
1142,117.893
1143,41.455
1144,41.103
1145,4.588
1146,2.164
1147,2.164
1148,2.164
1149,2.503
1150,22.827
1151,2.164
1152,2.164
1153,4.588
1154,2.164
1155,26.823
1156,3.839
1157,2.424
1158,6.831
1159,4.328
1160,2.49
1161,2.164
1162,8.656
1163,2.164
1164,61.486
1165,2.164
1166,14.252
1167,11.76
1168,2.434
1169,86.21
1170,2.164
1171,81.32
1172,10.459
1173,2.49
1174,2.164
1175,11.788
1176,2.164
