9582,342.875
8783,342.756
4855,341.416
5894,339.016
2729,334.259
10233,329.622
5884,325.002
5882,323.106
8288,323.075
11134,321.197
1117,318
9500,316.705
866,316.672
5646,316.348
11104,316.173
9554,313.772
20,311.816
5103,306.966
8648,306.702
6597,306.346
5647,306.262
7071,303.096
9532,303.037
4743,300.812
5637,300.29
897,299.902
977,299.798
4922,299.648
5854,298.616
8022,297.614
8256,297.58
679,296.921
8161,296.053
5842,295.727
516,295.706
8166,295.617
8165,295.61
791,295.371
777,295.354
9242,294.494
56,292.843
6603,292.569
3381,292.417
11414,291.042
9605,290.64
919,290.524
9476,289.301
7982,288.449
65,288.428
346,288.229
9610,287.924
1280,287.748
6511,287.61
3368,287.587
6021,286.468
4093,286.141
11483,285.559
12568,285.274
6556,285.087
3544,285.029
6256,284.915
3400,284.911
6040,284.582
9433,284.26
3690,283.742
10159,283.713
118,283.053
4094,283.002
11566,282.976
11432,282.633
6560,282.528
12226,282.314
8579,282.015
10470,281.548
11614,281.331
10715,281.178
6816,280.792
429,280.084
10261,279.857
6667,279.717
4992,279.561
9328,278.4
6269,278.387
7970,278.025
8697,277.09
6311,276.922
3376,276.713
6319,276.619
9896,276.508
7083,276.485
6320,276.274
2500,276.204
4101,276.13
6804,275.93
9024,275.656
11261,275.633
12397,275.482
5513,274.916
754,274.784
753,274.688
3871,274.661
8371,274.634
4120,274.273
10856,274.259
8358,274.089
5665,273.162
11704,273.081
11419,272.747
5498,272.652
8047,272.452
6285,272.426
849,272.335
8853,271.927
7969,271.719
8208,271.373
9306,271.314
10978,270.496
1828,269.693
5324,269.095
5021,269.031
10595,268.951
2333,268.719
10566,268.31
3691,268.155
9792,268.155
822,267.925
4722,267.526
732,267.229
9301,266.427
8261,266.372
10310,266.117
6331,266.092
132,265.93
4413,265.725
1744,265.574
3069,265.317
3068,265.236
9661,264.82
3067,264.516
7092,264.273
10251,264.245
3484,263.605
7309,263.072
9416,263.014
640,262.332
12219,261.655
8137,261.519
3387,261.256
4735,261.167
585,261.121
3656,261.091
7312,261.036
338,260.955
8714,260.932
9468,260.713
3663,260.692
2496,260.633
10921,260.099
4416,259.448
756,258.974
12612,258.789
5148,257.852
7950,257.614
7518,257.594
2018,257.364
3695,257.079
4238,257.074
3370,256.743
8960,256.475
4896,256.474
3559,256
